bioguide_id,representative,full_name,party,party_code,state_abbr,district,district_code,district_key,official_url,Democratic Majority,Not Voting,Present,Republican Majority,Neither,party_split_roll_calls,votes_cast_on_party_split_roll_calls,with_republican_pct,with_democratic_pct,missed_party_split_votes_pct,first_name,last_name,profile_party,office,address,phone,term_start,term_end
C001103,Carter (GA),"Earl L. ""Buddy"" Carter",Republican,R,GA,1.0,1.0,GA-01,https://buddycarter.house.gov,5,17,0,360,0,382,365,98.6,1.4,4.5,Earl,Carter,Republican,2432 Rayburn House Office Building,2432 Rayburn House Office Building Washington DC 20515-1001,202-225-5831,2025-01-03,2027-01-03
C001116,Clyde,Andrew S. Clyde,Republican,R,GA,9.0,9.0,GA-09,https://clyde.house.gov,4,3,0,375,0,382,379,98.9,1.1,0.8,Andrew,Clyde,Republican,445 Cannon House Office Building,445 Cannon House Office Building Washington DC 20515-1009,202-225-9893,2025-01-03,2027-01-03
C001129,Collins,Mike Collins,Republican,R,GA,10.0,10.0,GA-10,https://collins.house.gov,2,3,0,377,0,382,379,99.5,0.5,0.8,Mike,Collins,Republican,2351 Rayburn House Office Building,2351 Rayburn House Office Building Washington DC 20515-1010,202-225-4101,2025-01-03,2027-01-03
F000485,Fuller,Clay Fuller,Republican,R,GA,14.0,14.0,GA-14,https://fuller.house.gov,2,0,0,44,0,46,46,95.7,4.3,0.0,Clay,Fuller,Republican,2201 Rayburn House Office Building,2201 Rayburn House Office Building Washington DC 20515-1014,202-225-5211,2026-04-14,2027-01-03
G000596,Greene (GA),,Republican,R,GA,,,,,7,25,1,220,0,253,227,96.9,3.1,9.9,,,,,,,,
J000311,Jack,Brian Jack,Republican,R,GA,3.0,3.0,GA-03,https://jack.house.gov,8,0,0,374,0,382,382,97.9,2.1,0.0,Brian,Jack,Republican,1320 Longworth House Office Building,1320 Longworth House Office Building Washington DC 20515-1003,202-225-5901,2025-01-03,2027-01-03
L000583,Loudermilk,Barry Loudermilk,Republican,R,GA,11.0,11.0,GA-11,https://loudermilk.house.gov,1,17,0,364,0,382,365,99.7,0.3,4.5,Barry,Loudermilk,Republican,2133 Rayburn House Office Building,2133 Rayburn House Office Building Washington DC 20515-1011,202-225-2931,2025-01-03,2027-01-03
M001218,McCormick,Richard McCormick,Republican,R,GA,7.0,7.0,GA-07,https://mccormick.house.gov,4,1,0,377,0,382,381,99.0,1.0,0.3,Rich,McCormick,Republican,1719 Longworth House Office Building,1719 Longworth House Office Building Washington DC 20515-1007,202-225-4272,2025-01-03,2027-01-03
S001189,"Scott, Austin",Austin Scott,Republican,R,GA,8.0,8.0,GA-08,https://austinscott.house.gov,2,2,0,378,0,382,380,99.5,0.5,0.5,Austin,Scott,Republican,2185 Rayburn House Office Building,2185 Rayburn House Office Building Washington DC 20515-1008,202-225-6531,2025-01-03,2027-01-03
F000446,Feenstra,Randy Feenstra,Republican,R,IA,4.0,4.0,IA-04,https://feenstra.house.gov,11,6,0,365,0,382,376,97.1,2.9,1.6,Randy,Feenstra,Republican,2434 Rayburn House Office Building,2434 Rayburn House Office Building Washington DC 20515-1504,202-225-4426,2025-01-03,2027-01-03
H001091,Hinson,Ashley Hinson,Republican,R,IA,2.0,2.0,IA-02,https://hinson.house.gov,7,4,0,371,0,382,378,98.1,1.9,1.0,Ashley,Hinson,Republican,2458 Rayburn House Office Building,2458 Rayburn House Office Building Washington DC 20515-1502,202-225-2911,2025-01-03,2027-01-03
M001215,Miller-Meeks,Mariannette Miller-Meeks,Republican,R,IA,1.0,1.0,IA-01,https://millermeeks.house.gov,17,12,0,353,0,382,370,95.4,4.6,3.1,Mariannette,Miller-Meeks,Republican,504 Cannon House Office Building,504 Cannon House Office Building Washington DC 20515-1501,202-225-6576,2025-01-03,2027-01-03
N000193,Nunn (IA),Zachary Nunn,Republican,R,IA,3.0,3.0,IA-03,https://nunn.house.gov,20,12,1,349,0,382,369,94.6,5.4,3.1,Zachary (Zach),Nunn,Republican,1410 Longworth House Office Building,1410 Longworth House Office Building Washington DC 20515-1503,202-225-5476,2025-01-03,2027-01-03
F000469,Fulcher,Russ Fulcher,Republican,R,ID,1.0,1.0,ID-01,https://fulcher.house.gov,3,5,0,374,0,382,377,99.2,0.8,1.3,Russ,Fulcher,Republican,1514 Longworth House Office Building,1514 Longworth House Office Building Washington DC 20515-1201,202-225-6611,2025-01-03,2027-01-03
S001148,Simpson,Michael K. Simpson,Republican,R,ID,2.0,2.0,ID-02,https://simpson.house.gov,19,5,0,358,0,382,377,95.0,5.0,1.3,Michael,Simpson,Republican,2084 Rayburn House Office Building,2084 Rayburn House Office Building Washington DC 20515-1202,202-225-5531,2025-01-03,2027-01-03
B001295,Bost,Mike Bost,Republican,R,IL,12.0,12.0,IL-12,https://bost.house.gov,6,3,0,373,0,382,379,98.4,1.6,0.8,Mike,Bost,Republican,352 Cannon House Office Building,352 Cannon House Office Building Washington DC 20515-1312,202-225-5661,2025-01-03,2027-01-03
L000585,LaHood,Darin LaHood,Republican,R,IL,16.0,16.0,IL-16,https://lahood.house.gov,7,26,0,349,0,382,356,98.0,2.0,6.8,Darin,LaHood,Republican,503 Cannon House Office Building,503 Cannon House Office Building Washington DC 20515-1316,202-225-6201,2025-01-03,2027-01-03
M001211,Miller (IL),Mary E. Miller,Republican,R,IL,15.0,15.0,IL-15,https://marymiller.house.gov,2,6,0,374,0,382,376,99.5,0.5,1.6,Mary,Miller,Republican,1740 Longworth House Office Building,1740 Longworth House Office Building Washington DC 20515-1315,202-225-5271,2025-01-03,2027-01-03
B001307,Baird,James R. Baird,Republican,R,IN,4.0,4.0,IN-04,https://baird.house.gov,9,20,0,353,0,382,362,97.5,2.5,5.2,James,Baird,Republican,2303 Rayburn House Office Building,2303 Rayburn House Office Building Washington DC 20515-1404,202-225-5037,2025-01-03,2027-01-03
H001093,Houchin,Erin Houchin,Republican,R,IN,9.0,9.0,IN-09,https://houchin.house.gov,1,7,0,374,0,382,375,99.7,0.3,1.8,Erin,Houchin,Republican,342 Cannon House Office Building,342 Cannon House Office Building Washington DC 20515-1409,202-225-5315,2025-01-03,2027-01-03
M001233,Messmer,Mark B. Messmer,Republican,R,IN,8.0,8.0,IN-08,https://messmer.house.gov,3,5,0,374,0,382,377,99.2,0.8,1.3,Mark,Messmer,Republican,1208 Longworth House Office Building,1208 Longworth House Office Building Washington DC 20515-1408,202-225-4636,2025-01-03,2027-01-03
S001229,Shreve,Jefferson Shreve,Republican,R,IN,6.0,6.0,IN-06,https://shreve.house.gov,1,5,0,376,0,382,377,99.7,0.3,1.3,Jefferson,Shreve,Republican,224 Cannon House Office Building,224 Cannon House Office Building Washington DC 20515-1406,202-225-3021,2025-01-03,2027-01-03
S000929,Spartz,Victoria Spartz,Republican,R,IN,5.0,5.0,IN-05,https://spartz.house.gov,10,15,0,357,0,382,367,97.3,2.7,3.9,Victoria,Spartz,Republican,1609 Longworth House Office Building,1609 Longworth House Office Building Washington DC 20515-1405,202-225-2276,2025-01-03,2027-01-03
S001188,Stutzman,Marlin A. Stutzman,Republican,R,IN,3.0,3.0,IN-03,https://stutzman.house.gov,1,5,0,376,0,382,377,99.7,0.3,1.3,Marlin,Stutzman,Republican,404 Cannon House Office Building,404 Cannon House Office Building Washington DC 20515-1403,202-225-4436,2025-01-03,2027-01-03
Y000067,Yakym,Rudy Yakym III,Republican,R,IN,2.0,2.0,IN-02,https://yakym.house.gov,2,0,0,380,0,382,382,99.5,0.5,0.0,Rudy,Yakym,Republican,349 Cannon House Office Building,349 Cannon House Office Building Washington DC 20515-1402,202-225-3915,2025-01-03,2027-01-03
E000298,Estes,Ron Estes,Republican,R,KS,4.0,4.0,KS-04,https://estes.house.gov,5,2,0,375,0,382,380,98.7,1.3,0.5,Ron,Estes,Republican,2234 Rayburn House Office Building,2234 Rayburn House Office Building Washington DC 20515-1604,202-225-6216,2025-01-03,2027-01-03
M000871,Mann,Tracey Mann,Republican,R,KS,1.0,1.0,KS-01,https://mann.house.gov,1,0,0,381,0,382,382,99.7,0.3,0.0,Tracey,Mann,Republican,344 Cannon House Office Building,344 Cannon House Office Building Washington DC 20515-1601,202-225-2715,2025-01-03,2027-01-03
S001228,Schmidt,Derek Schmidt,Republican,R,KS,2.0,2.0,KS-02,https://schmidt.house.gov,5,3,0,374,0,382,379,98.7,1.3,0.8,Derek,Schmidt,Republican,1223 Longworth House Office Building,1223 Longworth House Office Building Washington DC 20515-1602,202-225-6601,2025-01-03,2027-01-03
B001282,Barr,Andy Barr,Republican,R,KY,6.0,6.0,KY-06,https://barr.house.gov,2,14,0,366,0,382,368,99.5,0.5,3.7,Garland,Barr,Republican,2430 Rayburn House Office Building,2430 Rayburn House Office Building Washington DC 20515-1706,202-225-4706,2025-01-03,2027-01-03
C001108,Comer,James Comer,Republican,R,KY,1.0,1.0,KY-01,https://comer.house.gov,4,8,0,370,0,382,374,98.9,1.1,2.1,James,Comer,Republican,2410 Rayburn House Office Building,2410 Rayburn House Office Building Washington DC 20515-1701,202-225-3115,2025-01-03,2027-01-03
G000558,Guthrie,Brett Guthrie,Republican,R,KY,2.0,2.0,KY-02,https://guthrie.house.gov,12,1,0,369,0,382,381,96.9,3.1,0.3,Brett,Guthrie,Republican,2161 Rayburn House Office Building,2161 Rayburn House Office Building Washington DC 20515-1702,202-225-3501,2025-01-03,2027-01-03
M001184,Massie,Thomas Massie,Republican,R,KY,4.0,4.0,KY-04,https://massie.house.gov,44,13,2,323,0,382,367,88.0,12.0,3.4,Thomas,Massie,Republican,2371 Rayburn House Office Building,2371 Rayburn House Office Building Washington DC 20515-1704,202-225-3465,2025-01-03,2027-01-03
R000395,Rogers (KY),Harold Rogers,Republican,R,KY,5.0,5.0,KY-05,https://halrogers.house.gov,13,8,0,361,0,382,374,96.5,3.5,2.1,Harold,Rogers,Republican,2406 Rayburn House Office Building,2406 Rayburn House Office Building Washington DC 20515-1705,202-225-4601,2025-01-03,2027-01-03
H001077,Higgins (LA),Clay Higgins,Republican,R,LA,3.0,3.0,LA-03,https://clayhiggins.house.gov,2,3,0,377,0,382,379,99.5,0.5,0.8,Clay,Higgins,Republican,572 Cannon House Office Building,572 Cannon House Office Building Washington DC 20515-1803,202-225-2031,2025-01-03,2027-01-03
J000299,Johnson (LA),Mike Johnson,Republican,R,LA,4.0,4.0,LA-04,https://mikejohnson.house.gov,1,0,0,325,0,326,326,99.7,0.3,0.0,Mike,Johnson,Republican,521 Cannon House Office Building,521 Cannon House Office Building Washington DC 20515-1804,202-225-2777,2025-01-03,2027-01-03
L000595,Letlow,Julia Letlow,Republican,R,LA,5.0,5.0,LA-05,https://letlow.house.gov,2,15,0,365,0,382,367,99.5,0.5,3.9,Julia,Letlow,Republican,142 Cannon House Office Building,142 Cannon House Office Building Washington DC 20515-1805,202-225-8490,2025-01-03,2027-01-03
S001176,Scalise,Steve Scalise,Republican,R,LA,1.0,1.0,LA-01,https://scalise.house.gov,3,5,0,374,0,382,377,99.2,0.8,1.3,Steve,Scalise,Republican,266 Cannon House Office Building,266 Cannon House Office Building Washington DC 20515-1801,202-225-3015,2025-01-03,2027-01-03
H001052,Harris (MD),Andy Harris,Republican,R,MD,1.0,1.0,MD-01,https://harris.house.gov,8,9,1,364,0,382,372,97.8,2.2,2.4,Andy,Harris,Republican,1536 Longworth House Office Building,1536 Longworth House Office Building Washington DC 20515-2001,202-225-5311,2025-01-03,2027-01-03
B001321,Barrett,Tom Barrett,Republican,R,MI,7.0,7.0,MI-07,https://barrett.house.gov,7,3,0,372,0,382,379,98.2,1.8,0.8,Tom,Barrett,Republican,1232 Longworth House Office Building,1232 Longworth House Office Building Washington DC 20515-2207,202-225-4872,2025-01-03,2027-01-03
B001301,Bergman,Jack Bergman,Republican,R,MI,1.0,1.0,MI-01,https://bergman.house.gov,6,10,0,366,0,382,372,98.4,1.6,2.6,Jack,Bergman,Republican,566 Cannon House Office Building,566 Cannon House Office Building Washington DC 20515-2201,202-225-4735,2025-01-03,2027-01-03
H001058,Huizenga,Bill Huizenga,Republican,R,MI,4.0,4.0,MI-04,https://huizenga.house.gov,9,5,0,368,0,382,377,97.6,2.4,1.3,Bill,Huizenga,Republican,2232 Rayburn House Office Building,2232 Rayburn House Office Building Washington DC 20515-2204,202-225-4401,2025-01-03,2027-01-03
J000307,James,John James,Republican,R,MI,10.0,10.0,MI-10,https://james.house.gov,12,12,0,358,0,382,370,96.8,3.2,3.1,John,James,Republican,1519 Longworth House Office Building,1519 Longworth House Office Building Washington DC 20515-2210,202-225-4961,2025-01-03,2027-01-03
M001136,McClain,Lisa C. McClain,Republican,R,MI,9.0,9.0,MI-09,https://mcclain.house.gov,8,8,0,366,0,382,374,97.9,2.1,2.1,Lisa,McClain,Republican,562 Cannon House Office Building,562 Cannon House Office Building Washington DC 20515-2209,202-225-2106,2025-01-03,2027-01-03
M001194,Moolenaar,John R. Moolenaar,Republican,R,MI,2.0,2.0,MI-02,https://moolenaar.house.gov,10,2,0,370,0,382,380,97.4,2.6,0.5,John,Moolenaar,Republican,246 Cannon House Office Building,246 Cannon House Office Building Washington DC 20515-2202,202-225-3561,2025-01-03,2027-01-03
W000798,Walberg,Tim Walberg,Republican,R,MI,5.0,5.0,MI-05,https://walberg.house.gov,10,3,0,369,0,382,379,97.4,2.6,0.8,Tim,Walberg,Republican,2266 Rayburn House Office Building,2266 Rayburn House Office Building Washington DC 20515-2205,202-225-6276,2025-01-03,2027-01-03
E000294,Emmer,Tom Emmer,Republican,R,MN,6.0,6.0,MN-06,https://emmer.house.gov,2,3,0,377,0,382,379,99.5,0.5,0.8,Tom,Emmer,Republican,326 Cannon House Office Building,326 Cannon House Office Building Washington DC 20515-2306,202-225-2331,2025-01-03,2027-01-03
F000475,Finstad,Brad Finstad,Republican,R,MN,1.0,1.0,MN-01,https://finstad.house.gov,2,5,0,375,0,382,377,99.5,0.5,1.3,Brad,Finstad,Republican,2418 Rayburn House Office Building,2418 Rayburn House Office Building Washington DC 20515-2301,202-225-2472,2025-01-03,2027-01-03
F000470,Fischbach,Michelle Fischbach,Republican,R,MN,7.0,7.0,MN-07,https://fischbach.house.gov,2,1,0,379,0,382,381,99.5,0.5,0.3,Michelle,Fischbach,Republican,2229 Rayburn House Office Building,2229 Rayburn House Office Building Washington DC 20515-2307,202-225-2165,2025-01-03,2027-01-03
S001212,Stauber,Pete Stauber,Republican,R,MN,8.0,8.0,MN-08,https://stauber.house.gov,11,4,0,367,0,382,378,97.1,2.9,1.0,Pete,Stauber,Republican,145 Cannon House Office Building,145 Cannon House Office Building Washington DC 20515-2308,202-225-6211,2025-01-03,2027-01-03
A000379,Alford,Mark Alford,Republican,R,MO,4.0,4.0,MO-04,https://alford.house.gov,11,6,0,365,0,382,376,97.1,2.9,1.6,Mark,Alford,Republican,328 Cannon House Office Building,328 Cannon House Office Building Washington DC 20515-2504,202-225-2876,2025-01-03,2027-01-03
B001316,Burlison,Eric Burlison,Republican,R,MO,7.0,7.0,MO-07,https://burlison.house.gov,9,15,0,358,0,382,367,97.5,2.5,3.9,Eric,Burlison,Republican,1108 Longworth House Office Building,1108 Longworth House Office Building Washington DC 20515-2507,202-225-6536,2025-01-03,2027-01-03
G000546,Graves,Sam Graves,Republican,R,MO,6.0,6.0,MO-06,https://graves.house.gov,3,11,0,368,0,382,371,99.2,0.8,2.9,Sam,Graves,Republican,1135 Longworth House Office Building,1135 Longworth House Office Building Washington DC 20515-2506,202-225-7041,2025-01-03,2027-01-03
O000177,Onder,"Robert F. Onder, Jr.",Republican,R,MO,3.0,3.0,MO-03,https://onder.house.gov,6,7,0,369,0,382,375,98.4,1.6,1.8,Robert,Onder,Republican,1113 Longworth House Office Building,1113 Longworth House Office Building Washington DC 20515-2503,202-225-2956,2025-01-03,2027-01-03
S001195,Smith (MO),Jason Smith,Republican,R,MO,8.0,8.0,MO-08,https://jasonsmith.house.gov,4,9,0,369,0,382,373,98.9,1.1,2.4,Jason,Smith,Republican,1011 Longworth House Office Building,1011 Longworth House Office Building Washington DC 20515-2508,202-225-4404,2025-01-03,2027-01-03
W000812,Wagner,Ann Wagner,Republican,R,MO,2.0,2.0,MO-02,https://wagner.house.gov,10,2,0,370,0,382,380,97.4,2.6,0.5,Ann,Wagner,Republican,2350 Rayburn House Office Building,2350 Rayburn House Office Building Washington DC 20515-2502,202-225-1621,2025-01-03,2027-01-03
E000235,Ezell,Mike Ezell,Republican,R,MS,4.0,4.0,MS-04,https://ezell.house.gov,8,1,0,373,0,382,381,97.9,2.1,0.3,Mike,Ezell,Republican,443 Cannon House Office Building,443 Cannon House Office Building Washington DC 20515-2404,202-225-5772,2025-01-03,2027-01-03
G000591,Guest,Michael Guest,Republican,R,MS,3.0,3.0,MS-03,https://guest.house.gov,6,7,0,369,0,382,375,98.4,1.6,1.8,Michael,Guest,Republican,450 Cannon House Office Building,450 Cannon House Office Building Washington DC 20515-2403,202-225-5031,2025-01-03,2027-01-03
K000388,Kelly (MS),Trent Kelly,Republican,R,MS,1.0,1.0,MS-01,https://trentkelly.house.gov,1,4,0,377,0,382,378,99.7,0.3,1.0,Trent,Kelly,Republican,2243 Rayburn House Office Building,2243 Rayburn House Office Building Washington DC 20515-2401,202-225-4306,2025-01-03,2027-01-03
D000634,Downing,Troy Downing,Republican,R,MT,2.0,2.0,MT-02,https://downing.house.gov,2,0,0,380,0,382,382,99.5,0.5,0.0,Troy,Downing,Republican,1529 Longworth House Office Building,1529 Longworth House Office Building Washington DC 20515-0001,202-225-3211,2025-01-03,2027-01-03
Z000018,Zinke,Ryan K. Zinke,Republican,R,MT,1.0,1.0,MT-01,https://zinke.house.gov,10,6,0,366,0,382,376,97.3,2.7,1.6,Ryan,Zinke,Republican,512 Cannon House Office Building,512 Cannon House Office Building Washington DC 20515-2600,202-225-5628,2025-01-03,2027-01-03
E000246,Edwards,Chuck Edwards,Republican,R,NC,11.0,11.0,NC-11,https://edwards.house.gov,17,3,0,362,0,382,379,95.5,4.5,0.8,Charles (Chuck),Edwards,Republican,1505 Longworth House Office Building,1505 Longworth House Office Building Washington DC 20515-3311,202-225-6401,2025-01-03,2027-01-03
F000450,Foxx,Virginia Foxx,Republican,R,NC,5.0,5.0,NC-05,https://foxx.house.gov,1,3,0,378,0,382,379,99.7,0.3,0.8,Virginia,Foxx,Republican,2462 Rayburn House Office Building,2462 Rayburn House Office Building Washington DC 20515-3305,202-225-2071,2025-01-03,2027-01-03
H001101,Harrigan,Pat Harrigan,Republican,R,NC,10.0,10.0,NC-10,https://harrigan.house.gov,5,8,0,369,0,382,374,98.7,1.3,2.1,Pat,Harrigan,Republican,1233 Longworth House Office Building,1233 Longworth House Office Building Washington DC 20515-3310,202-225-2576,2025-01-03,2027-01-03
H001102,Harris (NC),Mark Harris,Republican,R,NC,8.0,8.0,NC-08,https://markharris.house.gov,4,0,0,378,0,382,382,99.0,1.0,0.0,Mark,Harris,Republican,126 Cannon House Office Building,126 Cannon House Office Building Washington DC 20515-3308,202-225-1976,2025-01-03,2027-01-03
H001067,Hudson,Richard Hudson,Republican,R,NC,9.0,9.0,NC-09,https://hudson.house.gov,5,4,0,373,0,382,378,98.7,1.3,1.0,Richard,Hudson,Republican,2112 Rayburn House Office Building,2112 Rayburn House Office Building Washington DC 20515-3309,202-225-3715,2025-01-03,2027-01-03
K000405,Knott,Brad Knott,Republican,R,NC,13.0,13.0,NC-13,https://knott.house.gov,4,4,0,374,0,382,378,98.9,1.1,1.0,Brad,Knott,Republican,1239 Longworth House Office Building,1239 Longworth House Office Building Washington DC 20515-3313,202-225-4531,2025-01-03,2027-01-03
M001240,McDowell,Addison P. McDowell,Republican,R,NC,6.0,6.0,NC-06,https://mcdowell.house.gov,7,1,0,374,0,382,381,98.2,1.8,0.3,Addison,McDowell,Republican,1032 Longworth House Office Building,1032 Longworth House Office Building Washington DC 20515-3306,202-225-3065,2025-01-03,2027-01-03
M001236,Moore (NC),Tim Moore,Republican,R,NC,14.0,14.0,NC-14,https://timmoore.house.gov,3,2,0,377,0,382,380,99.2,0.8,0.5,Tim,Moore,Republican,1424 Longworth House Office Building,1424 Longworth House Office Building Washington DC 20515-0001,202-225-5634,2025-01-03,2027-01-03
M001210,Murphy,Gregory F. Murphy,Republican,R,NC,3.0,3.0,NC-03,https://murphy.house.gov,5,67,0,310,0,382,315,98.4,1.6,17.5,Gregory,Murphy,Republican,407 Cannon House Office Building,407 Cannon House Office Building Washington DC 20515-3303,202-225-3415,2025-01-03,2027-01-03
R000603,Rouzer,David Rouzer,Republican,R,NC,7.0,7.0,NC-07,https://rouzer.house.gov,2,4,0,376,0,382,378,99.5,0.5,1.0,David,Rouzer,Republican,2333 Rayburn House Office Building,2333 Rayburn House Office Building Washington DC 20515-3307,202-225-2731,2025-01-03,2027-01-03
F000482,Fedorchak,Julie Fedorchak,Republican,R,ND,0.0,0.0,ND-00,https://fedorchak.house.gov,2,11,0,369,0,382,371,99.5,0.5,2.9,Julie,Fedorchak,Republican,1607 Longworth House Office Building,1607 Longworth House Office Building Washington DC 20515-3400,202-225-2611,2025-01-03,2027-01-03
B001298,Bacon,Don Bacon,Republican,R,NE,2.0,2.0,NE-02,https://bacon.house.gov,35,2,0,345,0,382,380,90.8,9.2,0.5,Don,Bacon,Republican,2104 Rayburn House Office Building,2104 Rayburn House Office Building Washington DC 20515-2702,202-225-4155,2025-01-03,2027-01-03
F000474,Flood,Mike Flood,Republican,R,NE,1.0,1.0,NE-01,https://flood.house.gov,13,2,0,367,0,382,380,96.6,3.4,0.5,Mike,Flood,Republican,343 Cannon House Office Building,343 Cannon House Office Building Washington DC 20515-2701,202-225-4806,2025-01-03,2027-01-03
S001172,Smith (NE),Adrian Smith,Republican,R,NE,3.0,3.0,NE-03,https://adriansmith.house.gov,9,5,0,368,0,382,377,97.6,2.4,1.3,Adrian,Smith,Republican,502 Cannon House Office Building,502 Cannon House Office Building Washington DC 20515-2703,202-225-6435,2025-01-03,2027-01-03
K000398,Kean,"Thomas H. Kean, Jr.",Republican,R,NJ,7.0,7.0,NJ-07,https://kean.house.gov,23,66,0,293,0,382,316,92.7,7.3,17.3,Thomas,Kean,Republican,251 Cannon House Office Building,251 Cannon House Office Building Washington DC 20515-3007,202-225-5361,2025-01-03,2027-01-03
S000522,Smith (NJ),Christopher H. Smith,Republican,R,NJ,4.0,4.0,NJ-04,https://chrissmith.house.gov,16,1,0,365,0,382,381,95.8,4.2,0.3,Christopher,Smith,Republican,2373 Rayburn House Office Building,2373 Rayburn House Office Building Washington DC 20515-3004,202-225-3765,2025-01-03,2027-01-03
V000133,Van Drew,Jefferson Van Drew,Republican,R,NJ,2.0,2.0,NJ-02,https://vandrew.house.gov,17,4,0,361,0,382,378,95.5,4.5,1.0,Jefferson,Van Drew,Republican,2447 Rayburn House Office Building,2447 Rayburn House Office Building Washington DC 20515-3002,202-225-6572,2025-01-03,2027-01-03
A000369,Amodei (NV),Mark E. Amodei,Republican,R,NV,2.0,2.0,NV-02,https://amodei.house.gov,13,14,0,355,0,382,368,96.5,3.5,3.7,Mark,Amodei,Republican,104 Cannon House Office Building,104 Cannon House Office Building Washington DC 20515-2802,202-225-6155,2025-01-03,2027-01-03
G000597,Garbarino,Andrew R. Garbarino,Republican,R,NY,2.0,2.0,NY-02,https://garbarino.house.gov,27,11,2,342,0,382,369,92.7,7.3,2.9,Andrew,Garbarino,Republican,2344 Rayburn House Office Building,2344 Rayburn House Office Building Washington DC 20515-3202,202-225-7896,2025-01-03,2027-01-03
L000598,LaLota,Nick LaLota,Republican,R,NY,1.0,1.0,NY-01,https://lalota.house.gov,29,7,0,346,0,382,375,92.3,7.7,1.8,Nicolas,LaLota,Republican,122 Cannon House Office Building,122 Cannon House Office Building Washington DC 20515-3201,202-225-3826,2025-01-03,2027-01-03
L000600,Langworthy,Nicholas A. Langworthy,Republican,R,NY,23.0,23.0,NY-23,https://langworthy.house.gov,10,5,0,367,0,382,377,97.3,2.7,1.3,Nicholas,Langworthy,Republican,422 Cannon House Office Building,422 Cannon House Office Building Washington DC 20515-3223,202-225-3161,2025-01-03,2027-01-03
L000599,Lawler,Michael Lawler,Republican,R,NY,17.0,17.0,NY-17,https://lawler.house.gov,41,7,0,334,0,382,375,89.1,10.9,1.8,Michael,Lawler,Republican,324 Cannon House Office Building,324 Cannon House Office Building Washington DC 20515-3217,202-225-6506,2025-01-03,2027-01-03
M000317,Malliotakis,Nicole Malliotakis,Republican,R,NY,11.0,11.0,NY-11,https://malliotakis.house.gov,26,6,0,350,0,382,376,93.1,6.9,1.6,Nicole,Malliotakis,Republican,1124 Longworth House Office Building,1124 Longworth House Office Building Washington DC 20515-3211,202-225-3371,2025-01-03,2027-01-03
S001196,Stefanik,Elise M. Stefanik,Republican,R,NY,21.0,21.0,NY-21,https://stefanik.house.gov,10,65,0,307,0,382,317,96.8,3.2,17.0,Elise,Stefanik,Republican,2211 Rayburn House Office Building,2211 Rayburn House Office Building Washington DC 20515-3221,202-225-4611,2025-01-03,2027-01-03
T000478,Tenney,Claudia Tenney,Republican,R,NY,24.0,24.0,NY-24,https://tenney.house.gov,4,2,0,376,0,382,380,98.9,1.1,0.5,Claudia,Tenney,Republican,2230 Rayburn House Office Building,2230 Rayburn House Office Building Washington DC 20515-3224,202-225-3665,2025-01-03,2027-01-03
B001306,Balderson,Troy Balderson,Republican,R,OH,12.0,12.0,OH-12,https://balderson.house.gov,6,7,0,369,0,382,375,98.4,1.6,1.8,Troy,Balderson,Republican,2429 Rayburn House Office Building,2429 Rayburn House Office Building Washington DC 20515-3512,202-225-5355,2025-01-03,2027-01-03
C001126,Carey,Mike Carey,Republican,R,OH,15.0,15.0,OH-15,https://carey.house.gov,14,7,0,361,0,382,375,96.3,3.7,1.8,Mike,Carey,Republican,1433 Longworth House Office Building,1433 Longworth House Office Building Washington DC 20515-3515,202-225-2015,2025-01-03,2027-01-03
D000626,Davidson,Warren Davidson,Republican,R,OH,8.0,8.0,OH-08,https://davidson.house.gov,11,4,2,365,0,382,376,97.1,2.9,1.0,Warren,Davidson,Republican,2113 Rayburn House Office Building,2113 Rayburn House Office Building Washington DC 20515-3508,202-225-6205,2025-01-03,2027-01-03
J000289,Jordan,Jim Jordan,Republican,R,OH,4.0,4.0,OH-04,https://jordan.house.gov,2,10,0,370,0,382,372,99.5,0.5,2.6,Jim,Jordan,Republican,2056 Rayburn House Office Building,2056 Rayburn House Office Building Washington DC 20515-3504,202-225-2676,2025-01-03,2027-01-03
J000295,Joyce (OH),David P. Joyce,Republican,R,OH,14.0,14.0,OH-14,https://joyce.house.gov,27,8,0,347,0,382,374,92.8,7.2,2.1,David,Joyce,Republican,2065 Rayburn House Office Building,2065 Rayburn House Office Building Washington DC 20515-3514,202-225-5731,2025-01-03,2027-01-03
L000566,Latta,Robert E. Latta,Republican,R,OH,5.0,5.0,OH-05,https://latta.house.gov,8,0,0,374,0,382,382,97.9,2.1,0.0,Robert,Latta,Republican,2470 Rayburn House Office Building,2470 Rayburn House Office Building Washington DC 20515-3505,202-225-6405,2025-01-03,2027-01-03
M001222,Miller (OH),Max L. Miller,Republican,R,OH,7.0,7.0,OH-07,https://maxmiller.house.gov,11,20,0,351,0,382,362,97.0,3.0,5.2,Max,Miller,Republican,143 Cannon House Office Building,143 Cannon House Office Building Washington DC 20515-3507,202-225-3876,2025-01-03,2027-01-03
R000619,Rulli,Michael A. Rulli,Republican,R,OH,6.0,6.0,OH-06,https://rulli.house.gov,13,21,0,348,0,382,361,96.4,3.6,5.5,Michael,Rulli,Republican,421 Cannon House Office Building,421 Cannon House Office Building Washington DC 20515-3506,202-225-5705,2025-01-03,2027-01-03
